user_id,currency,timestamp,delta
1e6d232e-11f4-4cd6-9eb4-020af5d6a1fb,BTC,1600031429,-6.926490682784616
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,USD,1600032498,-5.065043685666664
a947e704-dbd7-430b-adf4-7039824b8d63,EUR,1600040607,5.059378597527608
5d47c0f3-920d-49f5-b9b3-5afeca5ece24,ETH,1600065003,1.3594175490531786
987eae8b-a10b-4a88-a437-37a982f5acb5,BTC,1600065330,-7.967869635319378
fe3b675f-21d2-4b79-b25f-45150d0e837a,BTC,1600082115,-1.7035139173398317
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,BAT,1600089349,-3.8534841107280453
fe3b675f-21d2-4b79-b25f-45150d0e837a,USD,1600099037,8.5381704174134
f8259c81-0d30-436b-bb3e-156cc731e641,USD,1600105143,-1.155578645435817
92934d8d-a4cc-456f-97ca-c77f528c6bda,ETH,1600107445,-2.2726279268916354
f41feb3a-a469-487a-bc9d-59a0dfd89c29,EUR,1600123535,-4.443042493397891
cb1a5abb-9cf9-4e37-91ab-83d3959b1277,EUR,1600145536,-3.7242115789184567
9287b4ea-2911-45b2-8da7-cc3ca70cb118,ETH,1600158083,-9.17408702984349
ab77e7b3-19cf-4680-a47f-28b90448335c,ETH,1600161081,-2.449642797123288
9287b4ea-2911-45b2-8da7-cc3ca70cb118,EUR,1600189163,-1.323862482563456
fe3b675f-21d2-4b79-b25f-45150d0e837a,BTC,1600194834,5.481925039129024
beed12b3-f39a-43dc-bee6-721a89c0a937,EUR,1600204354,-1.412269278260661
d137f350-8287-42e4-99aa-cd56cb77aa8f,ETH,1600205740,-0.8164814951307484
78db312b-071d-41d4-8ed6-d46411f44aa4,EUR,1600234735,7.793116001174262
fe3b675f-21d2-4b79-b25f-45150d0e837a,EUR,1600251414,-2.7910890986716774
fe3b675f-21d2-4b79-b25f-45150d0e837a,ETH,1600271437,7.710679200102234
a29da963-12ff-433b-9872-cf9533a3f170,BTC,1600278814,-6.784166935906821
f30a7fba-468c-4b04-aac4-8cf836652573,EUR,1600304268,-3.7903541780367744
044ebe23-2980-4172-aa8b-f59e48b07343,USD,1600335510,4.779198788112462
75845357-d843-4036-841a-d2e6088b72ce,BTC,1600347156,3.2711718688783176
4b2f64c2-d6b2-421b-a6af-685573cd7f56,EUR,1600349067,-6.522926856589095
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,ETH,1600353563,-1.3522844754906576
9287b4ea-2911-45b2-8da7-cc3ca70cb118,USD,1600370598,6.7768685481502935
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,BTC,1600382767,5.550860728454698
6044e2ef-8425-487c-b8bf-b88a87cc43f9,BTC,1600392969,0.38975024195942787
beed12b3-f39a-43dc-bee6-721a89c0a937,USD,1600394633,2.045803533533997
f89443b9-1dfe-427e-b718-8846f977bf51,BTC,1600395111,-1.9504782396260651
3063533e-d3d2-46ca-91f5-6168c95c9835,USD,1600395617,-2.1952366158956167
c85a849b-72dd-43a9-9b24-4815240184b4,EUR,1600429327,-0.11795420717471039
f89443b9-1dfe-427e-b718-8846f977bf51,BTC,1600438489,9.83239493170959
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,EUR,1600439407,-9.835350641982503
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,BTC,1600456467,6.210705411473828
945d4c4d-4281-4ff9-a6fe-de9dfd858f72,BTC,1600461667,7.830842397298124
75845357-d843-4036-841a-d2e6088b72ce,BTC,1600465527,-7.869638450771628
d216d37c-df5d-4c8d-a79d-8cb1f7dbc0f7,ETH,1600466098,-6.3291578710214065
c98bc1a8-6926-4a59-83c9-09de99a905b4,ETH,1600474731,-4.021654595459232
93becbec-6a43-428a-a1ce-6b096c956ca7,CAD,1600480930,9.81591701317247
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,EUR,1600503100,-9.948137420282247
f2bd38cb-310b-457e-8cb1-c8b5bb589288,BTC,1600509962,8.076289793579747
93becbec-6a43-428a-a1ce-6b096c956ca7,EUR,1600527440,1.221249467605407
fe3b675f-21d2-4b79-b25f-45150d0e837a,EUR,1600532711,4.320190262285644
f41feb3a-a469-487a-bc9d-59a0dfd89c29,EUR,1600532789,-6.0458404662703895
75845357-d843-4036-841a-d2e6088b72ce,EUR,1600542108,-1.0857117762030342
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,BTC,1600543255,-1.224026938477774
93becbec-6a43-428a-a1ce-6b096c956ca7,ETH,1600555127,6.225300781213615
9287b4ea-2911-45b2-8da7-cc3ca70cb118,ETH,1600569784,7.409572681675691
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,USD,1600575042,4.516306706909889
c12908fd-8688-4926-8453-c480b5ecb48a,EUR,1600584253,7.796417390531264
beed12b3-f39a-43dc-bee6-721a89c0a937,USD,1600603037,-8.407435024753074
beed12b3-f39a-43dc-bee6-721a89c0a937,EUR,1600618114,-1.9499124467820046
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,EUR,1600629383,-5.815024959351831
75845357-d843-4036-841a-d2e6088b72ce,BTC,1600635337,5.5531240823783214
beed12b3-f39a-43dc-bee6-721a89c0a937,USD,1600644104,0.3581309476365391
df2392b6-0dd6-4e24-82fb-b0a403615b06,BTC,1600664543,-0.3709006199004712
3063533e-d3d2-46ca-91f5-6168c95c9835,XPR,1600687875,-6.537414372854615
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,EUR,1600689882,-7.738202899586231
75845357-d843-4036-841a-d2e6088b72ce,USD,1600690352,5.324776599371576
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,ETH,1600708463,1.864249847630358
fe3b675f-21d2-4b79-b25f-45150d0e837a,BTC,1600711117,-8.991669252694203
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,USD,1600718249,-1.773823651362946
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,EUR,1600724597,2.807083351538676
4a6f2b89-07cb-4557-b821-5a8ea03d2f71,EUR,1600731272,-0.8522168454783063
fe3b675f-21d2-4b79-b25f-45150d0e837a,BTC,1600753672,-1.954850201490153
beed12b3-f39a-43dc-bee6-721a89c0a937,USD,1600761243,4.124099114388734
93becbec-6a43-428a-a1ce-6b096c956ca7,USD,1600766034,-7.379955822335715
0640659b-bfbc-414c-8e89-4c316287a8dd,USD,1600793269,7.3462979909648105
93becbec-6a43-428a-a1ce-6b096c956ca7,ETH,1600813325,9.242201119636682
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1600813363,-4.46871509005063
beed12b3-f39a-43dc-bee6-721a89c0a937,EUR,1600820518,-6.790344661229348
4b2f64c2-d6b2-421b-a6af-685573cd7f56,ETH,1600821674,-0.1741595938415781
9287b4ea-2911-45b2-8da7-cc3ca70cb118,EUR,1600828902,1.8644331634238824
93becbec-6a43-428a-a1ce-6b096c956ca7,EUR,1600829492,-3.015739734858167
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,CAD,1600829532,-4.785433218986908
5d47c0f3-920d-49f5-b9b3-5afeca5ece24,EUR,1600835271,7.6174688933883345
fe3b675f-21d2-4b79-b25f-45150d0e837a,USD,1600846119,-3.4859517128835886
9287b4ea-2911-45b2-8da7-cc3ca70cb118,BTC,1600861769,-8.680302061790847
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1600866153,5.470815825999297
960aed32-ddad-4784-a770-74fc1ff0da8d,ETH,1600866196,-5.751728394480605
beed12b3-f39a-43dc-bee6-721a89c0a937,ETH,1600874778,5.906076103242075
78db312b-071d-41d4-8ed6-d46411f44aa4,BTC,1600875181,7.377229892647417
75845357-d843-4036-841a-d2e6088b72ce,BTC,1600880636,-9.267020204352828
3063533e-d3d2-46ca-91f5-6168c95c9835,EUR,1600886594,-3.1868046868140425
92934d8d-a4cc-456f-97ca-c77f528c6bda,ETH,1600886686,9.231086727698038
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1600895781,-2.573688358584305
5a623012-bb14-4bc5-977a-8d57033a1342,BTC,1600901439,-7.44194680456951
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,CAD,1600918884,3.6155636696779947
75845357-d843-4036-841a-d2e6088b72ce,USD,1600928757,-7.904498929802841
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,XPR,1600936539,-4.741404862024197
93becbec-6a43-428a-a1ce-6b096c956ca7,EUR,1600938898,-8.010740719868394
414e4248-1b1e-4a8e-af48-e65d6c6eef6b,BAT,1600941140,9.089837288964475
f41feb3a-a469-487a-bc9d-59a0dfd89c29,USD,1600946801,-6.720500937141917
960aed32-ddad-4784-a770-74fc1ff0da8d,EUR,1600964888,7.990798925206818
f41feb3a-a469-487a-bc9d-59a0dfd89c29,BTC,1600967082,-2.0843985032625056
9287b4ea-2911-45b2-8da7-cc3ca70cb118,USD,1600975195,1.0393364887914185
1e6d232e-11f4-4cd6-9eb4-020af5d6a1fb,ETH,1600979301,9.311887828838586
fe3b675f-21d2-4b79-b25f-45150d0e837a,BTC,1600986878,-6.331147452899744
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,BTC,1600987420,-9.526970075628036
b8599949-2ffc-44c4-bc46-2e596e131c17,BTC,1600989636,9.358008045633614
d83f6123-2f33-402e-9fb1-25a96c6d19f5,BTC,1601007331,0.5980394577246955
93becbec-6a43-428a-a1ce-6b096c956ca7,ETH,1601032016,-0.4316714349766375
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,BTC,1601035418,6.231691462962818
9287b4ea-2911-45b2-8da7-cc3ca70cb118,USD,1601039532,6.298100204081123
f41feb3a-a469-487a-bc9d-59a0dfd89c29,BTC,1601051348,9.300942156361547
a61e005c-af0a-4820-8cd1-8029218fb066,XPR,1601058093,0.5334643210901504
55578bf3-84af-4f11-bf24-6be394197c26,ETH,1601069113,-7.302769938134121
75845357-d843-4036-841a-d2e6088b72ce,BTC,1601085705,-1.9875575496730384
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,BTC,1601091670,-8.113046365837933
3063533e-d3d2-46ca-91f5-6168c95c9835,BTC,1601096867,-4.224590854711446
75845357-d843-4036-841a-d2e6088b72ce,EUR,1601104892,-5.582113897627973
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1601108834,-1.8426426589133023
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,ETH,1601113345,7.5768147045482195
a61e005c-af0a-4820-8cd1-8029218fb066,ETH,1601119263,9.08682057930184
79b2b699-e758-48a8-bc3b-379fa77bb478,ETH,1601127466,-6.759258938592991
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,BTC,1601141976,-1.8508241173430857
f41feb3a-a469-487a-bc9d-59a0dfd89c29,USD,1601146143,1.1558918710796462
f41feb3a-a469-487a-bc9d-59a0dfd89c29,USD,1601154768,-1.0563555125952426
beed12b3-f39a-43dc-bee6-721a89c0a937,EUR,1601167707,0.5507099940417923
9287b4ea-2911-45b2-8da7-cc3ca70cb118,ETH,1601171649,9.627146376969328
9287b4ea-2911-45b2-8da7-cc3ca70cb118,USD,1601181433,7.633016147979891
a61e005c-af0a-4820-8cd1-8029218fb066,BTC,1601203005,-4.954110121288402
75845357-d843-4036-841a-d2e6088b72ce,XPR,1601242726,-4.675659722783214
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1601266174,0.9209597549723441
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,EUR,1601275923,-7.58726321020206
fe3b675f-21d2-4b79-b25f-45150d0e837a,EUR,1601278385,-1.7553890252320503
414e4248-1b1e-4a8e-af48-e65d6c6eef6b,ETH,1601279303,-8.742914339636776
93becbec-6a43-428a-a1ce-6b096c956ca7,BAT,1601291801,-5.010528371994763
beed12b3-f39a-43dc-bee6-721a89c0a937,BTC,1601308354,-3.745588592727101
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,BTC,1601329833,-0.9245970550112794
93becbec-6a43-428a-a1ce-6b096c956ca7,ETH,1601334443,3.4193410009565373
a61e005c-af0a-4820-8cd1-8029218fb066,ETH,1601371744,4.8692480877392335
beed12b3-f39a-43dc-bee6-721a89c0a937,USD,1601381358,-1.4432131887271993
f41feb3a-a469-487a-bc9d-59a0dfd89c29,BTC,1601394858,6.7870770390771895
beed12b3-f39a-43dc-bee6-721a89c0a937,EUR,1601404438,-9.541323200658795
fe3b675f-21d2-4b79-b25f-45150d0e837a,XPR,1601409587,-5.702741160230618
3063533e-d3d2-46ca-91f5-6168c95c9835,USD,1601410909,-0.5161124808389079
fe3b675f-21d2-4b79-b25f-45150d0e837a,BAT,1601435363,4.9126998535615325
f41feb3a-a469-487a-bc9d-59a0dfd89c29,EUR,1601457741,0.5428098521944946
f41feb3a-a469-487a-bc9d-59a0dfd89c29,EUR,1601470627,6.3520622465977254
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,EUR,1601471058,-5.651743709691348
e64722ab-ac45-4631-80ac-c45da5ff8c01,BTC,1601473414,-8.601711554333107
464298b8-8b92-463e-949b-3ba65c3b58c6,USD,1601475542,8.77720449884788
f1bc887e-df8c-4d6d-b633-a0432564e31a,EUR,1601486235,-6.44883289656613
a61e005c-af0a-4820-8cd1-8029218fb066,ETH,1601501420,-5.709930035893464
8f08a9c5-0884-4bd2-8d00-d772d32654a1,BTC,1601523713,-0.3301600768692676
beed12b3-f39a-43dc-bee6-721a89c0a937,ETH,1601536789,1.4677712775928402
3063533e-d3d2-46ca-91f5-6168c95c9835,ETH,1601538912,-5.314178399438017
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1601540580,-3.151755796054287
92934d8d-a4cc-456f-97ca-c77f528c6bda,EUR,1601545235,-7.985339136780416
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1601549567,0.6493099996310914
25382ae7-1c6c-4b32-a120-7717c6f4080a,USD,1601550669,3.4685332756060934
934357bf-b14a-4da8-8b0c-ed0c28540389,BTC,1601553682,-5.235532865455421
fe3b675f-21d2-4b79-b25f-45150d0e837a,BAT,1601562308,8.48321468706646
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,EUR,1601578742,1.9248020818648914
75845357-d843-4036-841a-d2e6088b72ce,EUR,1601586497,4.350123882135264
3063533e-d3d2-46ca-91f5-6168c95c9835,USD,1601595182,-4.163679146240162
259c4a32-9c8f-474a-9f8b-3a9ded89e9b3,ETH,1601625855,1.2879978075414158
38a23cc5-363b-43c7-ba39-5daa13ed4e2b,ETH,1601626617,-7.549475633363068
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,USD,1601626939,-2.090078747957169
beed12b3-f39a-43dc-bee6-721a89c0a937,BTC,1601630597,-7.154217794233928
6044e2ef-8425-487c-b8bf-b88a87cc43f9,EUR,1601640883,-7.873278988112502
fe3b675f-21d2-4b79-b25f-45150d0e837a,ETH,1601652190,2.7000270926914833
78fec595-1f14-4e85-b295-e430a6ba7686,EUR,1601657240,0.015990253323238335
3063533e-d3d2-46ca-91f5-6168c95c9835,USD,1601690507,0.7513370741430663
beed12b3-f39a-43dc-bee6-721a89c0a937,ETH,1601704346,-3.1317411226929748
93becbec-6a43-428a-a1ce-6b096c956ca7,BTC,1601706704,-8.620304472084232
a61e005c-af0a-4820-8cd1-8029218fb066,USD,1601712257,5.350122352774848
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,USD,1601712762,-5.280606184043872
a02bd628-3dc5-46ba-98eb-42abbce82ad3,EUR,1601715641,1.796257197868428
fe3b675f-21d2-4b79-b25f-45150d0e837a,EUR,1601716387,-4.948754095877099
a61e005c-af0a-4820-8cd1-8029218fb066,EUR,1601718702,1.457438972698764
beed12b3-f39a-43dc-bee6-721a89c0a937,BTC,1601718908,-8.921431899886173
a61e005c-af0a-4820-8cd1-8029218fb066,USD,1601727110,7.415360312626785
fe3b675f-21d2-4b79-b25f-45150d0e837a,EUR,1601734693,0.924334908498361
a61e005c-af0a-4820-8cd1-8029218fb066,ETH,1601759750,8.608310145419033
93becbec-6a43-428a-a1ce-6b096c956ca7,ETH,1601763111,9.965107247332611
0640659b-bfbc-414c-8e89-4c316287a8dd,ETH,1601763612,-1.6404052788539065
a61e005c-af0a-4820-8cd1-8029218fb066,BTC,1601764027,-6.571104059674395
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,USD,1601771347,0.6092014239718395
93becbec-6a43-428a-a1ce-6b096c956ca7,CAD,1601777320,-0.5361470707345024
3063533e-d3d2-46ca-91f5-6168c95c9835,ETH,1601778085,-5.1007756318475135
fa3e5601-04c5-4918-9c31-0d02d5ed3431,EUR,1601784414,6.524714035333954
0615a717-29b9-4c76-826a-ece60a60f3ae,USD,1601785552,-6.348137236963558
f41feb3a-a469-487a-bc9d-59a0dfd89c29,USD,1601859948,2.745646330267933
beed12b3-f39a-43dc-bee6-721a89c0a937,BTC,1601885901,8.637460137553568
0640659b-bfbc-414c-8e89-4c316287a8dd,EUR,1601904077,2.163746894331087
5e106318-4553-4462-b510-5438b6a329e5,USD,1601908059,7.656987272715874
c5cefec7-2341-4c3e-bee1-cb30fee93bd8,ETH,1601908662,5.660384522404115
a75ecbba-3eb1-43a0-8c9a-863569911bc3,BTC,1601941559,-1.0244761582201676
75845357-d843-4036-841a-d2e6088b72ce,BAT,1601956313,9.298316685282309
beed12b3-f39a-43dc-bee6-721a89c0a937,USD,1601965834,-5.726020028685226
b61477de-b466-4b13-8a72-e80a721689ca,BAT,1601968746,1.7431280902343076
75845357-d843-4036-841a-d2e6088b72ce,ETH,1601970172,4.3618099984964065
fe3b675f-21d2-4b79-b25f-45150d0e837a,EUR,1601974387,-8.310901281840497
93becbec-6a43-428a-a1ce-6b096c956ca7,BAT,1601980058,-4.025146770587482
a61e005c-af0a-4820-8cd1-8029218fb066,EUR,1601991659,6.380026083986689
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,ETH,1601996326,-6.128206379860925
f41feb3a-a469-487a-bc9d-59a0dfd89c29,USD,1602005494,1.1883480259065031
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,BTC,1602010675,-4.81271202406897
9b889da5-cd5e-4fea-9680-e4aef39193ad,EUR,1602030836,1.9015444599245601
c98bc1a8-6926-4a59-83c9-09de99a905b4,BTC,1602044448,3.7895146585962696
55578bf3-84af-4f11-bf24-6be394197c26,EUR,1602060151,9.502325684924081
fe3b675f-21d2-4b79-b25f-45150d0e837a,USD,1602066139,-2.2174712805956016
a61e005c-af0a-4820-8cd1-8029218fb066,EUR,1602075329,-1.3110337678647266
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,ETH,1602079461,-7.399906118919812
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,USD,1602100658,9.116041184781558
a61e005c-af0a-4820-8cd1-8029218fb066,ETH,1602101186,7.245504101005686
75845357-d843-4036-841a-d2e6088b72ce,ETH,1602105503,1.8754501506971195
044ebe23-2980-4172-aa8b-f59e48b07343,BTC,1602111301,3.339724839329797
93becbec-6a43-428a-a1ce-6b096c956ca7,USD,1602123122,8.800008182500786
75845357-d843-4036-841a-d2e6088b72ce,BTC,1602131293,6.890793038485949
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,EUR,1602133579,-7.458801213864039
a61e005c-af0a-4820-8cd1-8029218fb066,USD,1602166565,-6.560612909477516
fdaa102d-797c-4c57-a793-feb6e3aaff0d,BTC,1602168501,-1.4345056641423675
f2bd38cb-310b-457e-8cb1-c8b5bb589288,USD,1602170502,-6.408908893702778
6e7c8b3b-708e-4d1f-a58d-d904d91152d7,BTC,1602171861,-9.459642283664383
7c615c0c-a984-410a-bbe4-7f9b06d717f8,BAT,1602228868,7.602789237011184
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,BTC,1602230198,-0.19392695368175517
3063533e-d3d2-46ca-91f5-6168c95c9835,USD,1602238182,4.120006682587139
beed12b3-f39a-43dc-bee6-721a89c0a937,ETH,1602239965,-9.417039049184142
a61e005c-af0a-4820-8cd1-8029218fb066,USD,1602241708,-8.864749812828537
a61e005c-af0a-4820-8cd1-8029218fb066,USD,1602247989,-9.73737755881141
39b1b575-8789-45b1-bf90-16b30832ecc0,USD,1602252281,-4.800217560819647
75845357-d843-4036-841a-d2e6088b72ce,USD,1602254504,-5.621725968593498
a02bd628-3dc5-46ba-98eb-42abbce82ad3,EUR,1602256483,-2.8824219698688065
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,USD,1602264309,1.2231805454616378
beed12b3-f39a-43dc-bee6-721a89c0a937,ETH,1602282606,8.628013377559384
9287b4ea-2911-45b2-8da7-cc3ca70cb118,XPR,1602283902,1.8609706641611812
fe3b675f-21d2-4b79-b25f-45150d0e837a,EUR,1602289716,-3.994839091676874
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,ETH,1602332980,4.206278129154715
9287b4ea-2911-45b2-8da7-cc3ca70cb118,USD,1602338400,4.53953491319405
75845357-d843-4036-841a-d2e6088b72ce,ETH,1602344183,1.0361229191463135
d137f350-8287-42e4-99aa-cd56cb77aa8f,EUR,1602345083,-7.502081289761362
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,USD,1602357485,-5.618831953453167
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,EUR,1602364347,-0.6827841778164405
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1602366528,-0.8788343675774222
75845357-d843-4036-841a-d2e6088b72ce,BTC,1602372476,8.821962598456587
335809b4-e5f6-4eeb-872d-539052a9546d,BAT,1602386500,7.9972741729466
c5cefec7-2341-4c3e-bee1-cb30fee93bd8,ETH,1602420640,-9.558732303635242
75845357-d843-4036-841a-d2e6088b72ce,ETH,1602425575,-7.009987575722702
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,EUR,1602433460,-2.5627090161211523
beed12b3-f39a-43dc-bee6-721a89c0a937,EUR,1602441893,4.174992156457542
93becbec-6a43-428a-a1ce-6b096c956ca7,EUR,1602444198,8.009562485492168
fe3b675f-21d2-4b79-b25f-45150d0e837a,BTC,1602460824,-4.093901788844292
3633f00d-bf93-44be-9ad2-4c7a0e1e5679,EUR,1602463539,-7.948567028501088
f41feb3a-a469-487a-bc9d-59a0dfd89c29,ETH,1602464727,2.2376084013988233
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,USD,1602465049,-2.98787086960016
5e106318-4553-4462-b510-5438b6a329e5,BTC,1602482617,0.8910542497211544
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,EUR,1602483786,3.1834312696418543
7d6a9d9e-25b5-4ce1-b8bd-087f702725cc,CAD,1602494663,-5.329753532621866
fe3b675f-21d2-4b79-b25f-45150d0e837a,ETH,1602506910,5.210022214685182
fe3b675f-21d2-4b79-b25f-45150d0e837a,EUR,1602514239,0.2839665941736218
beed12b3-f39a-43dc-bee6-721a89c0a937,ETH,1602542509,2.2425145333946297
9287b4ea-2911-45b2-8da7-cc3ca70cb118,EUR,1602553512,-8.40894910911327
4b2f64c2-d6b2-421b-a6af-685573cd7f56,USD,1602554506,7.544477867814457
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,EUR,1602556916,0.03747333091319405
4832c931-325f-4bda-9926-9dfc310ccbad,ETH,1602559365,6.658520707257697
ec22ff9f-6f33-4055-bc53-7ee7d8b51c05,ETH,1602562330,-2.4665289472047984
a61e005c-af0a-4820-8cd1-8029218fb066,EUR,1602563772,8.272054527367278
a61e005c-af0a-4820-8cd1-8029218fb066,BTC,1602568834,-9.423394917374324
9287b4ea-2911-45b2-8da7-cc3ca70cb118,USD,1602576182,-9.628769421802204
3063533e-d3d2-46ca-91f5-6168c95c9835,BTC,1602592218,9.795112448769313
75845357-d843-4036-841a-d2e6088b72ce,USD,1602627201,-5.52774402328299
93becbec-6a43-428a-a1ce-6b096c956ca7,ETH,1602652405,1.8539840751789232
93becbec-6a43-428a-a1ce-6b096c956ca7,EUR,1602657763,-5.132385977728666
a02bd628-3dc5-46ba-98eb-42abbce82ad3,EUR,1602666699,-4.791065539728061
e2b54159-2bf7-4b89-850b-9f1c680b6bbe,EUR,1602673197,-3.2784552161761553
f41feb3a-a469-487a-bc9d-59a0dfd89c29,BTC,1602686109,-1.5575236900302372
