symbol,timestamp,price
CADUSD,1580619882,0.8012736024741248
BATUSD,1580628460,0.09833216273959519
CADUSD,1580642397,0.800323296651677
ETHUSD,1580642543,3021.895398738409
XPRUSD,1580645746,0.30652201179967375
EURUSD,1580670993,1.1023815334059257
BATUSD,1580677717,0.09910164041344813
CADUSD,1580693785,0.8004128551448318
XPRUSD,1580714480,0.3071773628422224
ETHUSD,1580718812,3026.654958079091
BTCUSD,1580732518,50259.23161287098
BTCUSD,1580780823,50303.4333593859
EURUSD,1580794971,1.101460208927485
BTCUSD,1580810429,50313.38221824875
ETHUSD,1580858077,3029.950292115725
XPRUSD,1580881268,0.30782921738004315
CADUSD,1580884714,0.7992303298520069
CADUSD,1580892417,0.7979203110243764
EURUSD,1580935679,1.1018642441983406
XPRUSD,1580940087,0.30939376810966385
ETHUSD,1580995702,3029.9588067529144
BATUSD,1581021271,0.0997005027852697
BATUSD,1581024304,0.10006586734363576
BTCUSD,1581096336,50354.07472659953
BATUSD,1581124476,0.09970782186120361
BATUSD,1581135597,0.0998540390699415
EURUSD,1581158219,1.1024051032301723
CADUSD,1581174379,0.7986270819287947
BTCUSD,1581203318,50380.27006830153
BATUSD,1581226431,0.10053300695477782
EURUSD,1581252951,1.1033832367850307
ETHUSD,1581313409,3024.4677393906504
BATUSD,1581325843,0.1006267654481727
EURUSD,1581330090,1.103917006711391
BTCUSD,1581330926,50400.210304300854
XPRUSD,1581341865,0.30708046181569965
BTCUSD,1581350849,50425.77454910633
BATUSD,1581352696,0.10045375286242161
ETHUSD,1581372902,3024.729452483152
ETHUSD,1581381926,3029.5777625445867
EURUSD,1581388364,1.1044226451297776
CADUSD,1581394518,0.7986721866997124
BATUSD,1581441260,0.10070840032636635
ETHUSD,1581454514,3034.911348188974
ETHUSD,1581476805,3027.436384062736
ETHUSD,1581529389,3031.546608885069
EURUSD,1581573585,1.1042498870529702
XPRUSD,1581620849,0.3044441049009707
ETHUSD,1581626996,3032.541214793838
BATUSD,1581643799,0.09864955570557614
CADUSD,1581704930,0.7990803072685129
EURUSD,1581727578,1.1042122289453438
CADUSD,1581773312,0.8004066798685795
BTCUSD,1581779444,50418.66895522219
EURUSD,1581793620,1.1030744560593637
EURUSD,1581819483,1.1018473938394049
EURUSD,1581838767,1.1029974280061074
EURUSD,1581844543,1.1027263547218384
ETHUSD,1581856819,3042.130651848
BATUSD,1581887855,0.09892832253295493
EURUSD,1581913379,1.101516185749295
BATUSD,1581940756,0.10064710425541594
EURUSD,1581943481,1.1007113822124595
XPRUSD,1581988669,0.3012710422765913
XPRUSD,1582023811,0.3031083397523362
BTCUSD,1582041418,50435.08121603658
EURUSD,1582047894,1.100518780990432
BATUSD,1582057389,0.10107459913991076
BATUSD,1582060076,0.10030316234143857
XPRUSD,1582063898,0.3038357611863682
BATUSD,1582072430,0.0994878345292152
BATUSD,1582091492,0.0987318919122807
BTCUSD,1582099900,50455.264420200816
BATUSD,1582118113,0.09845771426894408
XPRUSD,1582127042,0.3030026287592848
XPRUSD,1582163120,0.3027813896819626
ETHUSD,1582170072,3041.0933228902186
ETHUSD,1582207995,3046.264897490556
BTCUSD,1582223600,50478.04508095801
ETHUSD,1582247848,3044.794584487143
EURUSD,1582255590,1.1003155244646323
ETHUSD,1582275468,3042.2423167799975
BTCUSD,1582303803,50506.10909917136
BATUSD,1582305776,0.09960866986928527
BATUSD,1582308401,0.09994432005145047
BATUSD,1582311517,0.09929365994532785
XPRUSD,1582342495,0.30019611359338183
XPRUSD,1582376073,0.2988699153098454
EURUSD,1582380037,1.1001356199804202
XPRUSD,1582392567,0.30031188756690336
XPRUSD,1582403097,0.30111352466008534
ETHUSD,1582413694,3034.657939147607
CADUSD,1582445907,0.8005086182795301
XPRUSD,1582468609,0.2987432571744235
CADUSD,1582486139,0.8004979714208088
ETHUSD,1582500716,3039.7773857911907
BATUSD,1582511268,0.09988429566856263
BATUSD,1582542995,0.09966654936302244
EURUSD,1582548851,1.102035463834445
EURUSD,1582568378,1.1012046293249813
BATUSD,1582580417,0.10060745304267604
ETHUSD,1582593614,3038.533472533951
XPRUSD,1582595301,0.3046651744748041
XPRUSD,1582618232,0.3048375721931106
ETHUSD,1582633913,3031.5151363782466
BTCUSD,1582649089,50542.44885022473
ETHUSD,1582667212,3036.200246212929
XPRUSD,1582667662,0.30536232058956597
ETHUSD,1582671917,3040.1830508240582
BTCUSD,1582687397,50564.05720008221
BTCUSD,1582718015,50573.320716181035
BATUSD,1582732236,0.09780106052080696
CADUSD,1582734700,0.7997221208064553
XPRUSD,1582746881,0.3070504283291665
EURUSD,1582761072,1.1007357655582337
XPRUSD,1582779066,0.3050924888249801
XPRUSD,1582796182,0.304211484793947
BTCUSD,1582813106,50590.27465510791
XPRUSD,1582814699,0.30643844902606443
ETHUSD,1582815166,3043.0162356502515
BTCUSD,1582819603,50614.80118265142
CADUSD,1582820375,0.8006502023737896
XPRUSD,1582823869,0.3084237674754735
BTCUSD,1582859641,50633.24351099689
BTCUSD,1582860120,50653.91785992377
BTCUSD,1582861383,50667.148216806774
BATUSD,1582922199,0.09890648817846032
BTCUSD,1582958504,50700.025126860506
ETHUSD,1582961479,3040.8210993946664
EURUSD,1582967556,1.1006566324050557
CADUSD,1582981876,0.7983511810340774
BTCUSD,1583012304,50719.99992959121
BTCUSD,1583037154,50737.62954617653
CADUSD,1583070692,0.7969055164276216
ETHUSD,1583085427,3041.980875479778
ETHUSD,1583106579,3039.291186698229
ETHUSD,1583115841,3040.9275440294464
XPRUSD,1583135076,0.31026366323953414
ETHUSD,1583166217,3054.4748606738162
BATUSD,1583169503,0.09782813633652322
XPRUSD,1583202439,0.3126482114610859
BATUSD,1583218245,0.09794390178354817
EURUSD,1583222844,1.1021903825449217
EURUSD,1583256851,1.1025700149644824
EURUSD,1583267456,1.1025198023699887
BATUSD,1583278337,0.0981286391549289
CADUSD,1583286743,0.7972271399379673
ETHUSD,1583314166,3052.746387388878
XPRUSD,1583323658,0.31146084438129257
ETHUSD,1583345587,3044.31564755647
EURUSD,1583351748,1.1034973150206582
CADUSD,1583357709,0.7968868797268326
CADUSD,1583361896,0.7968433621995081
BATUSD,1583366006,0.09858529498570578
ETHUSD,1583380683,3052.969601864645
XPRUSD,1583382200,0.31239650801470864
EURUSD,1583391533,1.1033025930109266
ETHUSD,1583403403,3066.132069710131
ETHUSD,1583405361,3066.9439573493532
BATUSD,1583417405,0.09875165535766008
BATUSD,1583451773,0.10042598695603773
ETHUSD,1583475180,3067.788922492065
BATUSD,1583490380,0.09895331425457982
BTCUSD,1583516744,50765.43545757564
CADUSD,1583552980,0.7976144432818275
XPRUSD,1583565575,0.31488520056066327
CADUSD,1583570267,0.7991772145740896
EURUSD,1583576498,1.1035380247373585
BATUSD,1583594634,0.09788385196930856
ETHUSD,1583603424,3069.916767629442
ETHUSD,1583649105,3068.822884112762
CADUSD,1583669357,0.7979660820884822
XPRUSD,1583676625,0.32014173155072206
XPRUSD,1583682589,0.3187829441747369
EURUSD,1583701382,1.1020747573469614
EURUSD,1583715428,1.1016446443685863
BTCUSD,1583738889,50768.436657255246
BATUSD,1583749971,0.09845754361728028
BTCUSD,1583753114,50783.9090520112
CADUSD,1583786523,0.7984512605287547
XPRUSD,1583793792,0.32363963407997826
EURUSD,1583829240,1.1015085932744466
BTCUSD,1583846007,50810.0035671042
BATUSD,1583858712,0.09793257477578524
EURUSD,1583874357,1.101189072169852
XPRUSD,1583925899,0.32504932898268485
XPRUSD,1583939283,0.3218652086171459
ETHUSD,1583943505,3065.973150299463
EURUSD,1583965383,1.0992859243144095
BTCUSD,1583985703,50818.81774986828
ETHUSD,1584002641,3068.66796436526
BTCUSD,1584040607,50831.15488657195
ETHUSD,1584040967,3074.459447628335
CADUSD,1584044222,0.7982365164047104
BATUSD,1584047078,0.09742894437236782
CADUSD,1584047789,0.7974514064613806
CADUSD,1584048821,0.7974741115732297
BATUSD,1584051464,0.09810404432961566
XPRUSD,1584054713,0.32376309030368566
CADUSD,1584059566,0.7985489801416988
EURUSD,1584070887,1.097832116957985
BATUSD,1584073323,0.09814574504153911
BTCUSD,1584081787,50862.03003952383
CADUSD,1584093625,0.7993599040338665
ETHUSD,1584097654,3068.8181505363927
BATUSD,1584110778,0.09718013771795181
XPRUSD,1584117402,0.32529634524326373
BATUSD,1584136302,0.09705436360459294
XPRUSD,1584157352,0.3228063078696337
BTCUSD,1584166300,50886.71747830418
BTCUSD,1584200206,50911.165047376395
ETHUSD,1584255035,3070.180774658845
CADUSD,1584317810,0.7994384232143258
ETHUSD,1584320099,3070.7710657924895
CADUSD,1584334595,0.7980078875937042
EURUSD,1584335350,1.0980631504459795
CADUSD,1584336312,0.7965037542658491
BTCUSD,1584352197,50929.65787372418
BATUSD,1584371299,0.0995844793904188
BTCUSD,1584400336,50942.619302240804
BATUSD,1584420591,0.10012024197664146
BATUSD,1584422771,0.1003048254615763
BATUSD,1584449600,0.10166045911494795
ETHUSD,1584461642,3074.0376840105228
CADUSD,1584467555,0.7966456074520775
CADUSD,1584510002,0.7976364943443703
EURUSD,1584515072,1.0981920148328166
CADUSD,1584551090,0.7972208130873997
BTCUSD,1584566932,50975.60302378654
CADUSD,1584569057,0.795147021937175
BTCUSD,1584587465,50998.715608426886
EURUSD,1584588401,1.0983000158991487
BATUSD,1584600538,0.10270628709749566
XPRUSD,1584646268,0.32074705626187083
XPRUSD,1584662452,0.32339158339831964
CADUSD,1584667646,0.7949083678745494
XPRUSD,1584702852,0.3247223396477641
BTCUSD,1584712877,51017.981317604594
BATUSD,1584714275,0.1014250281556694
CADUSD,1584743587,0.796127365846111
BTCUSD,1584747397,51040.97104541827
XPRUSD,1584786116,0.32543436789648683
EURUSD,1584815976,1.0982033839669285
BTCUSD,1584820616,51084.17540466679
EURUSD,1584824417,1.0984497082028133
CADUSD,1584902131,0.7963559900569337
EURUSD,1584917295,1.0980890935372045
EURUSD,1584950086,1.098496982722355
BATUSD,1584954445,0.1006464165047921
BATUSD,1585014793,0.10203201159633718
ETHUSD,1585075580,3080.8892873495984
CADUSD,1585078643,0.7963271572851801
BTCUSD,1585080374,51099.26542041976
BTCUSD,1585080832,51121.64433458877
ETHUSD,1585112826,3076.501768015157
ETHUSD,1585151580,3073.4564177730786
XPRUSD,1585172671,0.32909855046416525
XPRUSD,1585182895,0.328766428798736
EURUSD,1585230531,1.0989410259134904
XPRUSD,1585249536,0.3301836061049937
EURUSD,1585249571,1.0981076330679898
ETHUSD,1585254514,3062.0657555270327
BTCUSD,1585258745,51138.50085402245
BATUSD,1585306616,0.10155675250710197
BATUSD,1585313645,0.10228104764458693
BTCUSD,1585354346,51169.08547623467
EURUSD,1585426831,1.100317116050577
XPRUSD,1585427102,0.32822330769026986
BTCUSD,1585466718,51183.21544057814
XPRUSD,1585505303,0.3273567758169028
ETHUSD,1585512520,3055.9800174163242
BATUSD,1585521220,0.1026657973470346
CADUSD,1585528549,0.7965727214144936
XPRUSD,1585543713,0.3270810955225959
XPRUSD,1585561091,0.32519637312991834
XPRUSD,1585626644,0.32617525172222156
XPRUSD,1585666004,0.32901612623369647
BTCUSD,1585681314,51210.31222669528
ETHUSD,1585690371,3050.02484159484
BATUSD,1585721405,0.10206318671568095
EURUSD,1585723955,1.1005492218984678
BTCUSD,1585732443,51225.11477981096
ETHUSD,1585734780,3047.955004615081
BTCUSD,1585774511,51237.240995035056
XPRUSD,1585833334,0.3287145513514146
CADUSD,1585833408,0.7964195262222102
ETHUSD,1585834034,3046.9105515499973
XPRUSD,1585884325,0.3309510891270153
XPRUSD,1585886341,0.3321873550698054
BTCUSD,1585916477,51263.172938135096
ETHUSD,1585930374,3043.4315065872242
BTCUSD,1585941794,51280.76490924018
XPRUSD,1585972094,0.33286992311849606
EURUSD,1586008039,1.1002039010030373
XPRUSD,1586044618,0.33008323867387757
ETHUSD,1586057173,3044.6630566386484
ETHUSD,1586083629,3042.964742394245
BATUSD,1586097621,0.10371974832617419
XPRUSD,1586157599,0.32823970788944246
BTCUSD,1586161612,51321.42254514674
XPRUSD,1586177353,0.32609847080372467
EURUSD,1586181432,1.1009272933164287
ETHUSD,1586199651,3037.289954931875
ETHUSD,1586201232,3029.818899944073
EURUSD,1586205368,1.1008674082527619
ETHUSD,1586225718,3028.034870821412
EURUSD,1586273558,1.1006104417246743
BTCUSD,1586275161,51339.5579117915
ETHUSD,1586279823,3025.275349853027
BATUSD,1586293435,0.10406808227312478
ETHUSD,1586300855,3019.774259103806
BATUSD,1586302199,0.10448904005354655
ETHUSD,1586402382,3018.653629058467
BTCUSD,1586426224,51356.38805819183
ETHUSD,1586462739,3017.421390435569
CADUSD,1586468998,0.7944300059808586
CADUSD,1586551239,0.7948713380749229
BATUSD,1586551782,0.10350277112203264
EURUSD,1586574571,1.0988335742557447
XPRUSD,1586585465,0.32660092017597847
EURUSD,1586600083,1.0988533564209724
BATUSD,1586639426,0.1034484032219943
CADUSD,1586650031,0.7951870634113606
XPRUSD,1586650223,0.3252589037779596
CADUSD,1586660861,0.7956366015313439
ETHUSD,1586664157,3016.2091752395836
BATUSD,1586690607,0.10434903627671245
BATUSD,1586732264,0.10494618579951932
BTCUSD,1586748707,51375.6633525777
BTCUSD,1586811127,51399.84224391012
ETHUSD,1586822695,3014.875556684101
XPRUSD,1586838851,0.3260361176518025
EURUSD,1586871716,1.09963131171457
CADUSD,1586878592,0.7972182608027574
EURUSD,1586880066,1.1009665040174512
BTCUSD,1586898653,51417.526874656
ETHUSD,1586921772,3016.3839571884314
EURUSD,1586962037,1.1007253268123336
CADUSD,1586971601,0.7969229507235309
BTCUSD,1586997443,51415.53295882142
BTCUSD,1587007528,51428.53585215322
EURUSD,1587010064,1.1002336355342694
ETHUSD,1587013378,3013.1352095949437
EURUSD,1587022329,1.1015455277845867
CADUSD,1587036564,0.7963782712052733
ETHUSD,1587049916,3013.234073990917
CADUSD,1587088496,0.7967498257121732
EURUSD,1587091450,1.102252236862734
ETHUSD,1587107421,3012.959294091769
EURUSD,1587107517,1.102857217124291
BTCUSD,1587158702,51450.64527342463
XPRUSD,1587161625,0.3248113664541034
EURUSD,1587181233,1.1035151079112158
XPRUSD,1587227770,0.325120833454182
XPRUSD,1587243916,0.3249109253895011
BTCUSD,1587260287,51462.54310583021
ETHUSD,1587295976,3014.5068378037563
ETHUSD,1587298767,3024.5941366893576
EURUSD,1587300663,1.1038874933503169
EURUSD,1587318879,1.1032276297021368
ETHUSD,1587371126,3027.7058482944453
BATUSD,1587399185,0.10609051361420414
ETHUSD,1587412393,3031.631709869203
XPRUSD,1587489694,0.3205732205932329
XPRUSD,1587506182,0.31950259401455416
XPRUSD,1587523009,0.3184061091279687
EURUSD,1587535121,1.1036339751531659
BTCUSD,1587538597,51467.259310362504
ETHUSD,1587574937,3033.193109778822
BTCUSD,1587594237,51480.889720200976
EURUSD,1587638836,1.1033293899183243
XPRUSD,1587663133,0.3165588821074743
XPRUSD,1587689508,0.31651057853667547
EURUSD,1587694330,1.1031002372614158
CADUSD,1587743325,0.7971513374738594
XPRUSD,1587749520,0.3170337529731076
XPRUSD,1587784051,0.32186801667072223
ETHUSD,1587791509,3044.541783138562
EURUSD,1587796849,1.1042084748672858
EURUSD,1587799195,1.1042240491972737
BATUSD,1587822394,0.10589269165925481
BATUSD,1587836339,0.10776307861892304
EURUSD,1587838306,1.105410580765261
EURUSD,1587843714,1.1051740144060993
BATUSD,1587856106,0.10736455967711082
BATUSD,1587859746,0.10781701868308959
BATUSD,1587860779,0.10896026156099635
EURUSD,1587867706,1.1039056225496904
EURUSD,1587906698,1.1042778411049643
EURUSD,1587908412,1.103582260603769
XPRUSD,1587961991,0.3241686001973479
XPRUSD,1588014775,0.3243615202823096
CADUSD,1588035380,0.7964416077903462
BTCUSD,1588066811,51492.00093916725
BTCUSD,1588095597,51498.1922535704
BATUSD,1588097428,0.1086074815101157
XPRUSD,1588105853,0.3248641191934193
EURUSD,1588116124,1.1060175000516232
CADUSD,1588184815,0.7972051732529865
CADUSD,1588204990,0.795547515277653
CADUSD,1588223879,0.7967384372333758
EURUSD,1588225617,1.1070785526175155
CADUSD,1588244972,0.7970550335001811
BTCUSD,1588253468,51540.943039459875
CADUSD,1588261692,0.7980781101966266
BTCUSD,1588264382,51558.859773634336
CADUSD,1588314564,0.7987701437056125
XPRUSD,1588354892,0.3262747152604739
BATUSD,1588405874,0.10850274561605179
BATUSD,1588412783,0.10710112952257049
CADUSD,1588414422,0.7972791864262051
CADUSD,1588421376,0.7971738438561377
EURUSD,1588427897,1.1081739031836815
BATUSD,1588501064,0.10582136194883149
EURUSD,1588502029,1.1096492812888983
EURUSD,1588523479,1.110163814884378
ETHUSD,1588524967,3041.9844334910126
BATUSD,1588547615,0.10597430720449519
EURUSD,1588614868,1.111200146653575
BATUSD,1588625009,0.10588175591022236
CADUSD,1588648676,0.7988538157981264
ETHUSD,1588652078,3046.3067139239383
BATUSD,1588686412,0.10553587043654131
BATUSD,1588686561,0.10590363108230255
XPRUSD,1588688229,0.32857320109674054
BTCUSD,1588699111,51584.449309722964
EURUSD,1588741903,1.1100699032244274
BTCUSD,1588765871,51601.850843148146
ETHUSD,1588771673,3040.769252281677
XPRUSD,1588809617,0.32611876071604573
XPRUSD,1588829638,0.3292461446004326
CADUSD,1588830136,0.7985542047888933
BTCUSD,1588852356,51621.81704171582
XPRUSD,1588852732,0.32669526608463983
ETHUSD,1588899518,3038.8756387991994
CADUSD,1588901472,0.7980674061657589
BTCUSD,1588991055,51648.05192344349
ETHUSD,1589007223,3042.962284244247
CADUSD,1589041706,0.7980424721667512
CADUSD,1589079250,0.797158190300124
XPRUSD,1589138788,0.32566688824257345
BTCUSD,1589144064,51669.45462296454
BATUSD,1589149029,0.106729368783689
ETHUSD,1589181562,3036.4957603024377
EURUSD,1589185778,1.1093907615729774
BATUSD,1589199630,0.10745903520027413
ETHUSD,1589211599,3032.2664535893286
CADUSD,1589212601,0.7971747873118772
XPRUSD,1589248293,0.3235707430941196
ETHUSD,1589287840,3040.213678227543
BTCUSD,1589323307,51691.01152197931
CADUSD,1589330585,0.7971401574327346
ETHUSD,1589397446,3033.64494918954
BATUSD,1589434082,0.10765806772893151
XPRUSD,1589450074,0.3239502064570714
EURUSD,1589453261,1.1103538852783117
CADUSD,1589470235,0.7966854001897806
EURUSD,1589483340,1.1121266353949133
BTCUSD,1589542329,51710.31539273512
EURUSD,1589548722,1.1111264755820764
EURUSD,1589553478,1.1100093888374791
BTCUSD,1589555809,51734.02176233648
XPRUSD,1589587202,0.32127017462327595
BATUSD,1589614883,0.10572708965616609
XPRUSD,1589702063,0.32230248557356433
XPRUSD,1589715606,0.3215218339430394
ETHUSD,1589767824,3032.4854063397497
BTCUSD,1589795626,51757.82425666183
BATUSD,1589795706,0.10582876449786101
BATUSD,1589829294,0.10634054805744377
CADUSD,1589873881,0.7979009343169965
BATUSD,1589881386,0.1063135381161797
ETHUSD,1589891693,3039.5114344411277
BTCUSD,1589919703,51782.775465030805
BTCUSD,1589941822,51798.28112880568
BATUSD,1589957219,0.10687400387059084
BATUSD,1589963246,0.10610233172228568
XPRUSD,1589996723,0.32417929555876746
BATUSD,1590061027,0.10609579336393175
BTCUSD,1590065949,51824.482819339086
BATUSD,1590066411,0.10519654244261044
CADUSD,1590082912,0.7978077357674164
BATUSD,1590083225,0.10450131845679861
CADUSD,1590084644,0.7954146234590147
EURUSD,1590100836,1.1086628401706398
BTCUSD,1590128448,51832.34213777057
XPRUSD,1590159620,0.3258955797566232
BATUSD,1590176810,0.10433680662835114
BTCUSD,1590224528,51863.52458745856
EURUSD,1590245588,1.1094825705706155
BATUSD,1590294293,0.10365018492944689
BTCUSD,1590343374,51896.11005230812
BTCUSD,1590363700,51927.54098513356
XPRUSD,1590367149,0.3291780390747
ETHUSD,1590395942,3043.6131208109823
CADUSD,1590411732,0.7952195602209692
BATUSD,1590422939,0.10125315905064004
ETHUSD,1590485439,3046.616345795685
ETHUSD,1590526835,3049.7089509312027
BTCUSD,1590534320,51954.74952899581
EURUSD,1590536535,1.1092709644933016
BTCUSD,1590537794,51983.1180598582
CADUSD,1590541922,0.79447817497539
BATUSD,1590548920,0.1012780324857763
ETHUSD,1590565055,3043.476292441072
CADUSD,1590615783,0.7944687615674294
XPRUSD,1590638472,0.3310631950862866
CADUSD,1590645497,0.7963362053007604
EURUSD,1590656879,1.108731854328215
CADUSD,1590675052,0.7969527878318448
BATUSD,1590714752,0.10262153067011183
BATUSD,1590785712,0.10197024961929009
BTCUSD,1590804166,51989.25100482821
ETHUSD,1590820042,3032.6366553251983
BTCUSD,1590830195,52006.06346660113
CADUSD,1590848350,0.7982818264793816
CADUSD,1590860641,0.7990092559879144
BTCUSD,1590908186,52004.06288578982
BTCUSD,1590952458,52048.50065892986
CADUSD,1590952666,0.7997947903222795
BTCUSD,1591006196,52069.41217132171
XPRUSD,1591047436,0.3303459106526666
BTCUSD,1591057730,52096.320333180825
XPRUSD,1591099367,0.32881485669506294
XPRUSD,1591126051,0.3276765914014639
EURUSD,1591127048,1.1085543787304546
BATUSD,1591130570,0.10220255707489863
EURUSD,1591136152,1.1095104612122095
CADUSD,1591184747,0.7986051820236102
BATUSD,1591200329,0.10218047840900395
CADUSD,1591205237,0.7991955556833124
CADUSD,1591235890,0.7993393150808388
BTCUSD,1591271960,52115.61434870509
BTCUSD,1591316964,52139.15851709956
EURUSD,1591331261,1.1097946970644306
BATUSD,1591410317,0.10418905798867839
EURUSD,1591413422,1.109322434777704
CADUSD,1591484832,0.7974422879662794
XPRUSD,1591490349,0.3312058043720011
ETHUSD,1591551696,3026.2400997994787
BATUSD,1591555995,0.10355564894130365
EURUSD,1591574497,1.1096750060553653
BTCUSD,1591615407,52153.081600555786
ETHUSD,1591623875,3029.711787660508
XPRUSD,1591690254,0.3351148118315427
BTCUSD,1591708033,52193.6612862757
CADUSD,1591710649,0.7996356102621841
ETHUSD,1591711203,3026.8903569019353
ETHUSD,1591722112,3023.920367224466
CADUSD,1591738467,0.7989881128938775
XPRUSD,1591776573,0.3348346783366787
BTCUSD,1591780807,52196.90069748413
XPRUSD,1591794773,0.3340267115817124
CADUSD,1591809702,0.7992307728306073
EURUSD,1591810544,1.1118126459926736
XPRUSD,1591868587,0.3368639070901938
EURUSD,1591875992,1.112410028247972
ETHUSD,1591891135,3030.4766172164773
ETHUSD,1591894272,3033.5542473270016
BATUSD,1591999416,0.1042920838928195
BTCUSD,1592022674,52218.69014911954
BTCUSD,1592052680,52226.77549824242
ETHUSD,1592065263,3036.146133765081
XPRUSD,1592108403,0.33608448117773126
CADUSD,1592145087,0.7974036514052262
BATUSD,1592166728,0.10365493497160086
EURUSD,1592167152,1.1126509237571918
EURUSD,1592168729,1.113719633036586
CADUSD,1592225423,0.7977061013004686
BTCUSD,1592248345,52244.89045795472
EURUSD,1592257006,1.11579246054316
BATUSD,1592313048,0.10397558054808895
BATUSD,1592316455,0.10376203866810811
EURUSD,1592325103,1.1170201624254967
CADUSD,1592326560,0.7985760670267404
BATUSD,1592344529,0.10434478084588991
EURUSD,1592355145,1.1174064926209728
XPRUSD,1592369166,0.3360590375615806
XPRUSD,1592427464,0.33729501091523595
BATUSD,1592459481,0.102824779788661
ETHUSD,1592511959,3039.6690876672405
XPRUSD,1592522877,0.33570056712857815
CADUSD,1592528468,0.7994364054026443
CADUSD,1592537534,0.8012931003438613
BTCUSD,1592539262,52255.05762437905
BATUSD,1592546214,0.1022633401032272
CADUSD,1592547669,0.8010158099880629
XPRUSD,1592567653,0.33593844190984967
ETHUSD,1592577041,3046.712091311373
BTCUSD,1592588757,52285.917463229154
EURUSD,1592593030,1.1174568891393692
ETHUSD,1592596976,3039.008502546476
BTCUSD,1592600239,52295.99050466879
BTCUSD,1592641823,52305.151649885454
ETHUSD,1592666840,3031.8777501240424
CADUSD,1592688874,0.8009433612113247
ETHUSD,1592694549,3030.675372250328
BTCUSD,1592723425,52318.357501660816
ETHUSD,1592743287,3028.4126226432895
EURUSD,1592750862,1.1178787703492075
BATUSD,1592772656,0.10210115273932246
BTCUSD,1592775718,52345.894704080456
CADUSD,1592791041,0.8005401323928893
ETHUSD,1592804578,3027.0426742679274
XPRUSD,1592847774,0.3386210699031046
CADUSD,1592858778,0.7990375906678142
BATUSD,1592881671,0.1028122616405686
XPRUSD,1592896342,0.340920338323176
CADUSD,1592919756,0.7974360444079345
BTCUSD,1592953699,52363.681747832416
